paper_id,collection,journal,source_md_path,doi,title,title_norm,authors,first_author_norm,year
paper_6d7fece5703e,group4,group4,group4/820_812281680634052608_10.1007%2Fbf01588327.fixed.md,10.1007/bf01588327,A NOTE ON PERFECT DUALITY AND LIMITING LAGRANGEANS,a note on perfect duality and limiting lagrangeans,J.M. BORWEIN,borwein,1979
paper_ecf45ddfc8ce,group4,group4,group4/820_812281682534072320_10.1007%2Fbf01582883.fixed.md,10.1007/bf01582883,Sequential location-allocation of public facilities in one- and two-dimensional space: Comparison of several policies,sequential location allocation of public facilities in one and two dimensional space comparison of several policies,Tsutomu Suzuki,suzuki,1982
paper_a91201dab287,group4,group4,group4/820_812281683746226177_10.1007%2Fbf01585105.fixed.md,10.1007/bf01585105,A NOTE ON THE EXISTENCE OF SUBGRADIENTS*,a note on the existence of subgradients,J.M. BORWEIN,borwein,1982
paper_4bda01daf0fa,group4,group4,group4/820_812281685218426881_10.1007%2Fbf01588329.fixed.md,10.1007/bf01588329,THE USE OF JACOBI'S LEMMA IN UNIMODULARITY THEORY,the use of jacobi s lemma in unimodularity theory,Moshe KRESS; Arie TAMIR,kress,1979
paper_64e9e6de9c99,group4,group4,group4/820_812281686283780098_10.1007%2Fbf01588323.fixed.md,10.1007/bf01588323,AN IMPROVEMENT OF FIXED POINT ALGORITHMS BY USING A GOOD TRIANGULATION,an improvement of fixed point algorithms by using a good triangulation,G. van der LAAN; A.J.J. TALMAN,laan,1979
paper_b7124dc4f6ac,group4,group4,group4/820_812281687453990913_10.1007%2Fbf01581258.fixed.md,10.1007/bf01581258,Exploiting special structure in a primal-dual path-following algorithm,exploiting special structure in a primal dual path following algorithm,In Chan Choi,choi,1991
paper_e338dcee1b04,group4,group4,group4/820_812281688884248576_10.1007%2Fbf01580767.fixed.md,10.1007/bf01580767,CONCAVE DUALITY: APPLICATION TO PROBLEMS DEALING WITH DIFFERENCE OF FUNCTIONS,concave duality application to problems dealing with difference of functions,U.E.R. des Sciences; rue Albert Thomas,sciences,1986
paper_9f48809c50ba,group4,group4,group4/820_812281690251591680_10.1007%2Fbf01586092.fixed.md,10.1007/bf01586092,AN ONLY 2-STEP Q-SUPERLINEAR CONVERGENCE EXAMPLE FOR SOME ALGORITHMS THAT USE REDUCED HESSIAN APPROXIMATIONS,an only 2 step q superlinear convergence example for some algorithms that use reduced hessian approximations,Department of Applied Mathematics; Theoretical Physics; University of Cambridge,mathematics,1984
paper_90b78518a4fc,group4,group4,group4/820_812281691459551233_10.1007%2Fbf01581198.fixed.md,10.1007/bf01581198,Tight integral duality gap in the Chinese Postman problem,tight integral duality gap in the chinese postman problem,Ephraim Korach,korach,1991
paper_c85fc7439560,group4,group4,group4/820_812281692445212673_10.1007%2Fbf01580440.fixed.md,10.1007/bf01580440,FACETS OF THE KNAPSACK POLYTOPE*,facets of the knapsack polytope,Egon BALAS,balas,1973
paper_ddb07f54c9fc,group4,group4,group4/820_812281693724475392_10.1007%2Fbf01585747.fixed.md,10.1007/bf01585747,ON THE IMPROVEMENT PER ITERATION IN KARMARKAR'S ALGORITHM FOR LINEAR PROGRAMMING,on the improvement per iteration in karmarkar s algorithm for linear programming,Colin McDIARMID,mcdiarmid,1986
paper_19e16603b7a6,group4,group4,group4/820_812281694403952640_10.1007%2Fbf01589391.fixed.md,10.1007/bf01589391,"REGRESSION, CURVATURE AND WEIGHTED LEAST SQUARES",regression curvature and weighted least squares,Peter J. GREEN,green,1987
paper_26d3900773bc,group4,group4,group4/820_812281695989399552_10.1007%2Fbf01580584.fixed.md,10.1007/bf01580584,ON THE STABILITY OF INVARIANT CAPITAL STOCK IN A TWO-DIMENSIONAL PLANNING MODEL,on the stability of invariant capital stock in a two dimensional planning model,Chia-Shin CHUNG,chung,1985
paper_3f3b2ca003ed,group4,group4,group4/820_812281699244179456_10.1007%2Fbf01581630.fixed.md,10.1007/bf01581630,COMPUTATIONAL EXPERIENCE WITH THE CHOW-YORKE ALGORITHM*,computational experience with the chow yorke algorithm,Layne T. WATSON,watson,1979
paper_70509096eb01,group4,group4,group4/820_812281699265150977_10.1007%2Fbf01580738.fixed.md,10.1007/bf01580738,LOT-SIZE MODELS WITH BACKLOGGING: STRONG REFORMULATIONS AND CUTTING PLANES,lot size models with backlogging strong reformulations and cutting planes,Laurence A.WOLSEY,a wolsey,1985
paper_a664188b1f32,group4,group4,group4/820_812281699491643392_10.1007%2Fbf01588228.fixed.md,10.1007/bf01588228,MINIMUM NODE COVERS AND 2-BICRITICAL GRAPHS*,minimum node covers and 2 bicritical graphs,W.R. PULLEYBLANK,pulleyblank,1978
paper_da3704ef4ad0,group4,group4,group4/820_812281700011737089_10.1007%2Fbf01584239.fixed.md,10.1007/bf01584239,AN ALGORITHM FOR COMPUTING EQUILIBRIA IN A LINEAR MONETARY ECONOMY,an algorithm for computing equilibria in a linear monetary economy,Roger B. MYERSON,myerson,1980
paper_d04f1ae6d7ff,group4,group4,group4/820_812281702599622656_10.1007%2Fbf01580736.fixed.md,10.1007/bf01580736,A CHORDAL PRECONDITIONER FOR LARGE-SCALE OPTIMIZATION,a chordal preconditioner for large scale optimization,Thomas F. COLEMAN,coleman,1980
paper_b64513197d50,group4,group4,group4/820_812281704575139841_10.1007%2Fbf01588299.fixed.md,10.1007/bf01588299,BORSUK'S THEOREM THROUGH COMPLEMENTARY PIVOTING,borsuk s theorem through complementary pivoting,Imre B R NY,ny,1978
paper_b8cbcc753b4f,group4,group4,group4/820_812281705044901889_10.1007%2Fbf01580722.fixed.md,10.1007/bf01580722,A VARIABLE DIMENSION SOLUTION APPROACH FOR THE GENERAL SPATIAL PRICE EQUILIBRIUM PROBLEM,a variable dimension solution approach for the general spatial price equilibrium problem,Roger L. TOBIN,tobin,1987
paper_d67cf357e258,group4,group4,group4/820_812281705942482946_10.1007%2Fbf01582014.fixed.md,10.1007/bf01582014,PERFORMANCE EVALUATION OF NONLINEAR OPTIMIZATION METHODS VIA PAIRWISE COMPARISON AND FUZZY NUMBERS,performance evaluation of nonlinear optimization methods via pairwise comparison and fuzzy numbers,F.A. LOITSMA,loitsma,1982
paper_a0dc925b62e3,group4,group4,group4/820_812281706403856385_10.1007%2Fbf01584347.fixed.md,10.1007/bf01584347,DECOMPOSITION OF ARBORESCENT LINEAR PROGRAMS,decomposition of arborescent linear programs,Markku KALLIO,kallio,1977
paper_c8eba6e1bfcf,group4,group4,group4/820_812281708769443841_10.1007%2Fbf01580248.fixed.md,10.1007/bf01580248,CLASSES OF FUNCTIONS AND FEASIBILITY CONDITIONS IN NONLINEAR COMPLEMENTARITY PROBLEMS*,classes of functions and feasibility conditions in nonlinear complementarity problems,Jorge J. MORE,more,1974
paper_359f370d18d0,group4,group4,group4/820_812281712271687681_10.1007%2Fbf01586942.fixed.md,10.1007/bf01586942,Penalization in non-classical convex programming via variational convergence,penalization in non classical convex programming via variational convergence,P. Alart; B. Lemaire,alart,1989
paper_668595c8a2d2,group4,group4,group4/820_812281712972136449_10.1007%2Fbf01589093.fixed.md,10.1007/bf01589093,"ON THE SET COVERING POLYTOPE: II. LIFTING THE FACETS WITH COEFFICIENTS IN $\{0,1,2\}$",on the set covering polytope ii lifting the facets with coefficients in 0 1 2,Egon BALAS,balas,1988
paper_ed8c8cb6181a,group4,group4,group4/820_812281727102746624_10.1007%2Fbf01581048.fixed.md,10.1007/bf01581048,AN ACCELERATED COVERING RELAXATION ALGORITHM FOR SOLVING 0-1 POSITIVE POLYNOMIAL PROGRAMS*,an accelerated covering relaxation algorithm for solving 0 1 positive polynomial programs,Daniel GRANOT; Frieda GRANOT,granot,1981
paper_dbd823cfa3a7,group4,group4,group4/820_812281727115329536_10.1007%2Fbf01584841.fixed.md,10.1007/bf01584841,Approximate Farkas lemmas and stopping rules for iterative infeasible-point algorithms for linear programming,approximate farkas lemmas and stopping rules for iterative infeasible point algorithms for linear programming,Michael J. Todd a; Yinyu Ye b,a,1998
paper_cd6536433d13,group4,group4,group4/820_812281727346016257_10.1007%2Fbf01609042.fixed.md,10.1007/bf01609042,THE DECOMPOSITION OF NONLINEAR PROBLEMS,the decomposition of nonlinear problems,Marc E. POSNER,posner,1978
paper_71543500f072,group4,group4,group4/820_812281727547342849_10.1007%2Fbf01589394.fixed.md,10.1007/bf01589394,MODEL ASSESSMENT OBJECTIVES IN OR,model assessment objectives in or,Alex ORDEN,orden,1987
paper_eea59532fe58,group4,group4,group4/820_812281728625278977_10.1007%2Fbf01582219.fixed.md,10.1007/bf01582219,Finite master programs in regularized stochastic decomposition,finite master programs in regularized stochastic decomposition,Julia L. Higle; Suvrajeet Sen,higle,1994
paper_e2dc422b10de,group4,group4,group4/820_812281729787101185_10.1007%2Fbf01580730.fixed.md,10.1007/bf01580730,ON GREEDY ALGORITHMS FOR SERIES PARALLEL GRAPHS,on greedy algorithms for series parallel graphs,Alan J. HOFFMAN,hoffman,1987
paper_cbe3af30509f,group4,group4,group4/820_812281730911174657_10.1007%2Fbf01582251.fixed.md,10.1007/bf01582251,APPROXIMATE QUASI-NEWTON METHODS,approximate quasi newton methods,C.T. KELLEY,kelley,
paper_fd37d1a561b2,group4,group4,group4/820_812281733406785538_10.1007%2Fbf01580581.fixed.md,10.1007/bf01580581,GLOBAL MINIMIZATION OF LARGE-SCALE CONSTRAINED CONCAVE QUADRATIC PROBLEMS BY SEPARABLE PROGRAMMING,global minimization of large scale constrained concave quadratic problems by separable programming,J.B. ROSEN; P.M. PARDALOS,rosen,1985
paper_405230b0cde9,group4,group4,group4/820_812281736284078082_10.1007%2Fbf01592241.fixed.md,10.1007/bf01592241,Ideal polytopes and face structures of some combinatorial optimization problems,ideal polytopes and face structures of some combinatorial optimization problems,Yoshiko T. Ikebe; Akihisa Tamura,ikebe,1994
paper_0d1a8c382560,group4,group4,group4/820_812281737009692673_10.1007%2Fbf01585711.fixed.md,10.1007/bf01585711,A decomposition method using a pricing mechanism for min concave cost flow problems with a hierarchical structure,a decomposition method using a pricing mechanism for min concave cost flow problems with a hierarchical structure,Phan Thien Thach,thach,1989
paper_44ca30ea8f79,group4,group4,group4/820_812281740025397248_10.1007%2Fbf01580848.fixed.md,10.1007/bf01580848,CONTAINING AND SHRINKING ELLIPSOIDS IN THE PATH-FOLLOWING ALGORITHM,containing and shrinking ellipsoids in the path following algorithm,Yinyu YE,ye,1988
paper_a95fbd7f8913,group4,group4,group4/820_812281740868452353_10.1007%2Fbf01589405.fixed.md,10.1007/bf01589405,DUAL COORDINATE STEP METHODS FOR LINEAR NETWORK FLOW PROBLEMS,dual coordinate step methods for linear network flow problems,Dimitri P. BERTSEKAS; Jonathan ECKSTEIN,bertsekas,1988
paper_9246df836bfd,group4,group4,group4/820_812281744748183554_10.1007%2Fbf01581692.fixed.md,10.1007/bf01581692,Solving cone-constrained convex programs by differential inclusions,solving cone constrained convex programs by differential inclusions,Sjur D. Flam; Alberto Seegerb,flam,1993
paper_8c14709392e9,group4,group4,group4/820_812281745968726017_10.1007%2Fbf01585995.fixed.md,10.1007/bf01585995,Lower bounds for the quadratic assignment problem via triangle decompositions,lower bounds for the quadratic assignment problem via triangle decompositions,Stefan E. Karisch; Franz Rendl,karisch,1995
paper_59c90711881a,group4,group4,group4/820_812281747122159617_10.1007%2Fbf01581095.fixed.md,10.1007/bf01581095,An analogue of Hoffman's circulation conditions for max-balanced flows,an analogue of hoffman s circulation conditions for max balanced flows,Mark Hartmann,hartmann,1991
paper_91924fe1a7b1,group4,group4,group4/820_812281748632109057_10.1007%2Fs10107-005-0583-6.fixed.md,10.1007/s10107-005-0583-6,Global solution of semi-infinite programs,global solution of semi infinite programs,Optimization problems of the form,form,2005
paper_a6a11953240b,group4,group4,group4/820_812281748858601473_10.1007%2Fbf01582241.fixed.md,10.1007/bf01582241,ON THE COMPLEXITY OF FOUR POLYHEDRAL SET CONTAINMENT PROBLEMS,on the complexity of four polyhedral set containment problems,Robert M. FREUND; James B. ORLIN,freund,1985
paper_4cc2bf1dfbf8,group4,group4,group4/820_812281750020423680_10.1007%2Fbf01580368.fixed.md,10.1007/bf01580368,WIN PROBABILITIES AND SIMPLE MAJORITIES IN PROBABILISTIC VOTING SITUATIONS*,win probabilities and simple majorities in probabilistic voting situations,Peter C. FISHBURN,fishburn,1975
paper_b304f05db73d,group4,group4,group4/820_812281754931953665_10.1007%2Fbf01580385.fixed.md,10.1007/bf01580385,A DUAL DECOMPOSITION ALGORITHM,a dual decomposition algorithm,John A. LAWRENCE,lawrence,1976
paper_cdf3a51feacb,group4,group4,group4/820_812281755435270145_10.1007%2Fbf01582291.fixed.md,10.1007/bf01582291,FITTING MAPS OF THE PLANE TO EXPERIMENTAL DATA,fitting maps of the plane to experimental data,J.L. NOAKES,noakes,1988
paper_1a77e32e0c9c,group4,group4,group4/820_812281755653373952_10.1007%2Fbf01580900.fixed.md,10.1007/bf01580900,Generalized convexity on affine subspaces with an application to potential functions,generalized convexity on affine subspaces with an application to potential functions,Jean-Pierre Crouzeix,crouzeix,1990
paper_90e9093ed08b,group4,group4,group4/820_812281755749842945_10.1007%2Fbf01580587.fixed.md,10.1007/bf01580587,ON FAN'S MINIMAX THEOREM,on fan s minimax theorem,J.M. BORWEIN; D. ZHUANG,borwein,1985
paper_a7b527b381f2,group4,group4,group4/820_812281756391571457_10.1007%2Fbf01585160.fixed.md,10.1007/bf01585160,Tight bounds and 2-approximation algorithms for integer programs with two variables per inequality,tight bounds and 2 approximation algorithms for integer programs with two variables per inequality,Dorit S. Hochbaum,hochbaum,1993
paper_b216db755fd6,group4,group4,group4/820_812281756819390464_10.1007%2Fbf01585742.fixed.md,10.1007/bf01585742,A NOTE ON AN IMPLEMENTATION OF A METHOD FOR QUADRATIC SEMI-INFINITE PROGRAMMING,a note on an implementation of a method for quadratic semi infinite programming,R. HETTICH; G. GRAMLICH,hettich,1988
paper_40b5ded93c6b,group4,group4,group4/820_812281759927369729_10.1007%2Fbf01580251.fixed.md,10.1007/bf01580251,ON THE CONVERGENCE OF SUMT,on the convergence of sumt,Carl-Louis SANDBLOM,sandblom,1973
paper_1a559f359321,group4,group4,group4/820_812281761462484992_10.1007%2Fbf01588954.fixed.md,10.1007/bf01588954,SHORT COMMUNICATION VARIOUS DEFINITIONS OF THE DERIVATIVE IN MATHEMATICAL PROGRAMMING - AN ADDENDUM*,short communication various definitions of the derivative in mathematical programming an addendum,H. MASSAM; S. ZLOBEC,massam,1977
paper_b20700db3673,group4,group4,group4/820_812281762292957184_10.1007%2Fbf01593786.fixed.md,10.1007/bf01593786,A FAMILY OF VARIABLE METRIC UPDATES*,a family of variable metric updates,Larry NAZARETH,nazareth,1976
paper_98ea472798c8,group4,group4,group4/820_812281764608212993_10.1007%2Fbf01580438.fixed.md,10.1007/bf01580438,2. The separating hyperplane approach,2 the separating hyperplane approach,The problem considered here is,is,1974
paper_6183d42a2131,group4,group4,group4/820_812281771352653825_10.1007%2Fbf01585112.fixed.md,10.1007/bf01585112,ITERATIVE METHODS FOR VARIATIONAL AND COMPLEMENTARITY PROBLEMS*,iterative methods for variational and complementarity problems,J.S. PANG; D. CHAN,pang,1981
paper_5d92fc0ea7fa,group4,group4,group4/820_812281771394596865_10.1007%2Fbf01584255.fixed.md,10.1007/bf01584255,Second-order conditions for an exact penalty function' by,second order conditions for an exact penalty function by,T.F. Coleman; A.R. Conn,coleman,1980
paper_c6cd57461bf8,group4,group4,group4/820_812281772418007041_10.1007%2Fbf01582257.fixed.md,10.1007/bf01582257,BENDERS DECOMPOSITION FOR VARIATIONAL INEQUALITIES,benders decomposition for variational inequalities,Siriphong LAWPHONGPANICH,lawphongpanich,1972
paper_c8e7f991328f,group4,group4,group4/820_812281773558857728_10.1007%2Fbf01581651.fixed.md,10.1007/bf01581651,INFINITE RETROGRESSION IN THE EAVES-SAIGAL ALGORITHM,infinite retrogression in the eaves saigal algorithm,Peter S. BROOKS,brooks,1980
paper_bc2144b96037,group4,group4,group4/820_812281774439661569_10.1007%2Fbf01580867.fixed.md,10.1007/bf01580867,CONVERGENCE PROPERTIES OF TRUST REGION METHODS FOR LINEAR AND CONVEX CONSTRAINTS,convergence properties of trust region methods for linear and convex constraints,James V. BURKE; Jorge J. MORE; Gerardo TORALDO,burke,1988
paper_c3d9bed931a0,group4,group4,group4/820_812281774536130560_10.1007%2Fbf01585655.fixed.md,10.1007/bf01585655,COMPUTING OPTIMAL SCALINGS BY PARAMETRIC NETWORK ALGORITHMS,computing optimal scalings by parametric network algorithms,J.B. ORLIN,orlin,1983
paper_8e64f55c7bc3,group4,group4,group4/820_812281776016719873_10.1007%2Fbf01585520.fixed.md,10.1007/bf01585520,DETERMINING GUB SETS VIA AN INVERT AGENDA ALGORITHM,determining gub sets via an invert agenda algorithm,Harvey J. GREENBERG; Dennis C. RARICK,greenberg,1974
paper_6fb102a7ae08,group4,group4,group4/820_812281776683614209_10.1007%2Fbf01585163.fixed.md,10.1007/bf01585163,A primal-dual affine-scaling potential-reduction algorithm for linear programming,a primal dual affine scaling potential reduction algorithm for linear programming,Shinji Mizuno,mizuno,1993
paper_58d7e2f227ac,group4,group4,group4/820_812281776708780032_10.1007%2Fbf01587079.fixed.md,10.1007/bf01587079,QUADRATICALLY CONSTRAINED MINIMUM CROSS-ENTROPY ANALYSIS,quadratically constrained minimum cross entropy analysis,S.C. FANG,fang,1987
paper_97dc1112d9ff,group4,group4,group4/820_812281777220485122_10.1007%2Fbf01581723.fixed.md,10.1007/bf01581723,Local convergence of predictor-corrector infeasible-interior-point algorithms for SDPs and SDLCPs,local convergence of predictor corrector infeasible interior point algorithms for sdps and sdlcps,Masakazu Kojima a; Masayuki Shida b; Susumu Shindoh c,a,1998
paper_b09181416b4b,group4,group4,group4/820_812281778076123136_10.1007%2Fbf01581267.fixed.md,10.1007/bf01581267,Parallel decomposition of multistage stochastic programming problems,parallel decomposition of multistage stochastic programming problems,Andrzej Ruszczy ski,ski,1991
paper_5032607adf7f,group4,group4,group4/820_812281778562662400_10.1007%2Fbf01589438.fixed.md,10.1007/bf01589438,A FINITE CHARACTERIZATION OF $\pmb{K}$ -MATRICES IN DIMENSIONS LESS THAN FOUR,a finite characterization of pmb k matrices in dimensions less than four,John T. FREDRICKSEN,fredricksen,
paper_380f49c36171,group4,group4,group4/820_812281780018085888_10.1007%2Fbf01581138.fixed.md,10.1007/bf01581138,Bundle-based decomposition for large-scale convex optimization: Error estimate and application to block-angular linear programs,bundle based decomposition for large scale convex optimization error estimate and application to block angular linear programs,Deepankar Medhi,medhi,1993
paper_be0257013a89,group4,group4,group4/820_812281780315881472_10.1007%2Fbf01581247.fixed.md,10.1007/bf01581247,"On combining feasibility, descent and superlinear convergence in inequality constrained optimization",on combining feasibility descent and superlinear convergence in inequality constrained optimization,Eliane R. Panier; Andr L. Tits,panier,1991
paper_92302003a5cc,group4,group4,group4/820_812281781016330240_10.1007%2Fbf01582902.fixed.md,10.1007/bf01582902,A survey of search directions in interior point methods for linear programming,a survey of search directions in interior point methods for linear programming,D. den Hertog; C. Roos,hertog,1991
paper_1227f06cc606,group4,group4,group4/820_812281782031351809_10.1007%2Fbf01582246.fixed.md,10.1007/bf01582246,A SIMPLEX ALGORITHM FQR PIECEWISE-LINEAR PROGRAMMING I: DERIVATION AND PROOF,a simplex algorithm fqr piecewise linear programming i derivation and proof,Robert FOURER,fourer,1985
paper_2fe6ff52e345,group4,group4,group4/820_812281782488530946_10.1007%2Fbf01589411.fixed.md,10.1007/bf01589411,AN ASYNCHRONOUS PARALLEL NEWTON METHOD,an asynchronous parallel newton method,H. FISCHER; K. RITTER,fischer,1988
paper_2a00f168b88a,group4,group4,group4/820_812281783784570881_10.1007%2Fbf01581108.fixed.md,10.1007/bf01581108,Cutting planes for mixed-integer knapsack polyhedra,cutting planes for mixed integer knapsack polyhedra,Xiao-Qing Yan; E. Andrew Boyd,yan,1998
paper_fb98ccd2353c,group4,group4,group4/820_812281801031548929_10.1007%2Fbf01584253.fixed.md,10.1007/bf01584253,THE APPLICATION OF OPTIMAL CONTROL METHODOLOGY TO NONLINEAR PROGRAMMING PROBLEMS,the application of optimal control methodology to nonlinear programming problems,Daniel M. MURRAY; Sidney J. YAKOWITZ,murray,1980
paper_92315ac20183,group4,group4,group4/820_812281801199321089_10.1007%2Fbf01584337.fixed.md,10.1007/bf01584337,COMPUTATIONAL ASPECTS OF CUTTING-PLANE ALGORITHMS FOR GEOMETRIC PROGRAMMING PROBLEMS,computational aspects of cutting plane algorithms for geometric programming problems,John J. DINKEL,dinkel,1977
paper_17aa1ddb93d8,group4,group4,group4/820_812281802818322433_10.1007%2Fbf01581699.fixed.md,10.1007/bf01581699,Formulation of linear problems and solution by a universal machine**,formulation of linear problems and solution by a universal machine,B. Curtis Eaves; Uriel G. Rothblum b,eaves,1993
paper_5eaedc82ee51,group4,group4,group4/820_812281803636211712_10.1007%2Fbf01583790.fixed.md,10.1007/bf01583790,A BUNDLE TYPE APPROACH TO THE UNCONSTRAINED MINIMIZATION OF CONVEX NONSMOOTH FUNCTIONS,a bundle type approach to the unconstrained minimization of convex nonsmooth functions,Manlio GAUDIOSO; Maria Flavia MONACO,gaudioso,1981
paper_5ac3642ca3a3,group4,group4,group4/820_812281805175521281_10.1007%2Fbf01588227.fixed.md,10.1007/bf01588227,GLASS CUTTING IN A SMALL FIRM,glass cutting in a small firm,Oli B.G. MADSEN,madsen,1978
paper_31532ee53118,group4,group4,group4/820_812281805431373825_10.1007%2Fbf01581271.fixed.md,10.1007/bf01581271,Structure of a simple scheduling polyhedron,structure of a simple scheduling polyhedron,Maurice Queyranne,queyranne,1991
paper_cd6ec042d204,group4,group4,group4/820_812281810296766465_10.1007%2Fbf01587096.fixed.md,10.1007/bf01587096,SEQUENTIAL CONVEXIFICATION IN REVERSE CONVEX AND DISJUNCTIVE PROGRAMMING,sequential convexification in reverse convex and disjunctive programming,Egon BALAS; Joseph M. TAMA; J rgen TIND,balas,1980
paper_cade657a41a7,group4,group4,group4/820_812281812544913408_10.1007%2Fbf01588956.fixed.md,10.1007/bf01588956,TIGHT BOUNDS FOR CHRISTOFIDES' TRAVELING SALESMAN HEURISTIC*,tight bounds for christofides traveling salesman heuristic,G. CORNUEJOLS; G.L. NEMHAUSER,cornuejols,1977
paper_0e1ebf914212,group4,group4,group4/820_812281812989509633_10.1007%2Fbf01581627.fixed.md,10.1007/bf01581627,GEOMETRY OF OPTIMALITY CONDITIONS AND CONSTRAINT QUALIFICATIONS: THE CONVEX CASE*,geometry of optimality conditions and constraint qualifications the convex case,Henry WOLKOWICZ,wolkowicz,1979
paper_6307e9a14297,group4,group4,group4/820_812281813148893185_10.1007%2Fbf01586089.fixed.md,10.1007/bf01586089,SOLVING LARGE-SCALE MIXED-INTEGER PROGRAMS WITH FIXED CHARGE VARIABLES,solving large scale mixed integer programs with fixed charge variables,Uwe H. SUHL,suhl,1984
paper_5a364877eafc,group4,group4,group4/820_812281817204785154_10.1007%2Fbf01581075.fixed.md,10.1007/bf01581075,Optimality conditions for non-finite valued convex composite functions,optimality conditions for non finite valued convex composite functions,J.V. Burke,burke,1989
paper_8beeed85cfb3,group4,group4,group4/820_812281819264188417_10.1007%2Fbf01585757.fixed.md,10.1007/bf01585757,On the choice of parameters for power-series interior point algorithms in linear programming,on the choice of parameters for power series interior point algorithms in linear programming,Gongyun Zhao,zhao,1994
paper_73c93235c6ef,group4,group4,group4/820_812281820405039105_10.1007%2Fbf01580429.fixed.md,10.1007/bf01580429,NEW RESULTS ON EQUIVALENT INTEGER PROGRAMMING FORMULATIONS,new results on equivalent integer programming formulations,Fred GLOVER,glover,1974
paper_9c8652fec0db,group4,group4,group4/820_812281821453615104_10.1007%2Fbf01581637.fixed.md,10.1007/bf01581637,A MODIFIED REDUCED GRADIENT METHOD FOR A CLASS OF NONDIFFERENTIABLE PROBLEMS,a modified reduced gradient method for a class of nondifferentiable problems,W. GOCHEt; Y. SMEERS,gochet,1980
paper_3d10adffa51f,group4,group4,group4/820_812281822640603137_10.1007%2Fbf01585756.fixed.md,10.1007/bf01585756,A family of variable metric proximal methods,a family of variable metric proximal methods,J.F. Bonnans; J.Ch. Gilbert; C. Lemar chal; C.A. Sagastiz bal,bonnans,1994
paper_442b5a918680,group4,group4,group4/820_812281823320080384_10.1007%2Fbf01585868.fixed.md,10.1007/bf01585868,The quadratic assignment problem with a monotone anti-Monge and a symmetric Toeplitz matrix: Easy and hard cases,the quadratic assignment problem with a monotone anti monge and a symmetric toeplitz matrix easy and hard cases,Rainer E. Burkard; Eranda Cela; G nter Rote; Gerhard J. Woeginger,burkard,1998
paper_e8e70d4df1f2,group4,group4,group4/820_812281823424937986_10.1007%2Fbf01581649.fixed.md,10.1007/bf01581649,ON THE CONVEXIFIABILITY OF PSEUDOCONVEX $\mathbf{C}^2$ -FUNCTIONS,on the convexifiability of pseudoconvex mathbf c 2 functions,Siegfried SCHAIBLE,schaible,1980
paper_cc2a4e4fb3f8,group4,group4,group4/820_812281824410599425_10.1007%2Fbf01585512.fixed.md,10.1007/bf01585512,VARIOUS DEFINITIONS OF THE DERIVATIVE IN MATHEMATICAL PROGRAMMING*,various definitions of the derivative in mathematical programming,H. MASSAM; S. ZLOBEC,massam,1974
paper_0eec07ac6ec0,group4,group4,group4/820_812281827849928705_10.1007%2Fbf01586946.fixed.md,10.1007/bf01586946,Facets of two Steiner arborescence polyhedra,facets of two steiner arborescence polyhedra,Matteo Fischetti,fischetti,1987
paper_0e7f747b1bd9,group4,group4,group4/820_812281830869827585_10.1007%2Fbf01592243.fixed.md,10.1007/bf01592243,One-third-integrality in the max-cut problem,one third integrality in the max cut problem,Monique Laurent; Svatopluk Poljak,laurent,1994
paper_b1ba9446c49b,group4,group4,group4/820_812281832484634624_10.1007%2Fbf01582893.fixed.md,10.1007/bf01582893,Lagrangean decomposition for integer nonlinear programming with linear constraints,lagrangean decomposition for integer nonlinear programming with linear constraints,Philippe Michelon; Nelson Maculan,michelon,1974
paper_97c05134caa2,group4,group4,group4/820_812281832715321344_10.1007%2Fbf01588784.fixed.md,10.1007/bf01588784,"Corrigenda to ""Local structure of feasible sets in nonlinear programming, Part III: Stability and sensitivity""",corrigenda to local structure of feasible sets in nonlinear programming part iii stability and sensitivity,by Stephen M. Robinson,robinson,1987
paper_07a9fc32ce11,group4,group4,group4/820_812281837685571585_10.1007%2Fbf01582119.fixed.md,10.1007/bf01582119,"ON THE SOLUTION OF SOME (PARAMETRIC) LINEAR COMPLEMENTARY PROBLEMS WITH APPLICATIONS TO PORTFOLIO SELECTION, STRUCTURAL ENGINEERING AND ACTUARIAL GRADUATION*",on the solution of some parametric linear complementary problems with applications to portfolio selection structural engineering and actuarial graduation,J.S. PANG,pang,1978
paper_94ee81cba1cf,group4,group4,group4/820_812281839195521024_10.1007%2Fbf01586093.fixed.md,10.1007/bf01586093,AN EXAMPLE OF IRREGULAR CONVERGENCE IN SOME CONSTRAINED OPTIMIZATION METHODS THAT USE THE PROJECTED HESSIAN,an example of irregular convergence in some constrained optimization methods that use the projected hessian,Richard H. BYRD,byrd,1982
paper_8424d4564b13,group4,group4,group4/820_812281843507265536_10.1007%2Fbf01580121.fixed.md,10.1007/bf01580121,ON THE FACIAL STRUCTURE OF SET PACKING POLYHEDRA,on the facial structure of set packing polyhedra,Manfred W. PABBERG,pabberg,1973
paper_f6b2201c280b,group4,group4,group4/820_812281844304183297_10.1007%2Fbf01585008.fixed.md,10.1007/bf01585008,"SOME CONTINUOUS FUNCTIONS RELATED TO CORNER POLYHEDRA, II",some continuous functions related to corner polyhedra ii,Ralph E. GOMORY; Ellis L. JOHNSON,gomory,1972
