paper_id,collection,journal,source_md_path,doi,title,title_norm,authors,first_author_norm,year,bibtex
paper_d0247e62cd21,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895827629867010_10.1287%2Fmoor.7.1.139.fixed.md,10.1287/moor.7.1.139,Minimax Policies for Unobservable Inspections,minimax policies for unobservable inspections,Harvey Diamond,diamond,1982.0,"@article{Diamond_1982, title={Minimax Policies for Unobservable Inspections}, volume={7}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.7.1.139}, DOI={10.1287/moor.7.1.139}, number={1}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Diamond, Harvey}, year={1982}, month=feb, pages={139â€“153} }"
paper_d82e2ae1bdbd,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895839151620097_10.1287%2Fmoor.15.2.243.fixed.md,10.1287/moor.15.2.243,On Some Classes of Linear Complementarity Problems with Matrices of Order n and Rank (n - 1),on some classes of linear complementarity problems with matrices of order n and rank n 1,N. Eagambaram; S. R. Mohan,eagambaram,1990.0,"@article{Eagambaram_1990, title={On Some Classes of Linear Complementarity Problems with Matrices of Order n and Rank (n − 1)}, volume={15}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.15.2.243}, DOI={10.1287/moor.15.2.243}, number={2}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Eagambaram, N. and Mohan, S. R.}, year={1990}, month=may, pages={243–257} }"
paper_4fea7a48ce6d,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895840963559433_10.1287%2Fmoor.11.1.117.fixed.md,10.1287/moor.11.1.117,The Orthogonal Decomposition of Games and an Averaging Formula for the Shapley Value,the orthogonal decomposition of games and an averaging formula for the shapley value,Norman L. Kleinberg; Jeffrey H. Weiss,kleinberg,1986.0,"@article{Kleinberg_1986, title={The Orthogonal Decomposition of Games and an Averaging Formula for the Shapley Value}, volume={11}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.11.1.117}, DOI={10.1287/moor.11.1.117}, number={1}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Kleinberg, Norman L. and Weiss, Jeffrey H.}, year={1986}, month=feb, pages={117â€“124} }"
paper_a0a2678b6713,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895844092510209_10.1287%2Fmoor.20.2.321.fixed.md,10.1287/moor.20.2.321,Fluid and Diffusion Approximations of a Two-Station Mixed Queueing Network,fluid and diffusion approximations of a two station mixed queueing network,Vien Nguyen,nguyen,1995.0,"@article{Nguyen_1995, title={Fluid and Diffusion Approximations of a Two-Station Mixed Queueing Network}, volume={20}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.20.2.321}, DOI={10.1287/moor.20.2.321}, number={2}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Nguyen, Viên}, year={1995}, month=may, pages={321–354} }"
paper_5c244c02ee17,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895845317246978_10.1287%2Fmoor.6.2.233.fixed.md,10.1287/moor.6.2.233,Proof of Convergence for a Modification of Goldfarb's Algorithm,proof of convergence for a modification of goldfarb s algorithm,J眉rgen Fischer,fischer,1981.0,"@article{Fischer_1981, title={Proof of Convergence for a Modification of Goldfarb’s Algorithm}, volume={6}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.6.2.233}, DOI={10.1287/moor.6.2.233}, number={2}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Fischer, Jürgen}, year={1981}, month=may, pages={233–245} }"
paper_1e2ade5ac8b4,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895849628991489_10.1287%2Fmoor.14.2.309.fixed.md,10.1287/moor.14.2.309,Asymptotic Behaviour of Optimal Control Systems with Low Discount Rates,asymptotic behaviour of optimal control systems with low discount rates,Fritz Colonius,colonius,1989.0,"@article{Colonius_1989, title={Asymptotic Behaviour of Optimal Control Systems with Low Discount Rates}, volume={14}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.14.2.309}, DOI={10.1287/moor.14.2.309}, number={2}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Colonius, Fritz}, year={1989}, month=may, pages={309â€“316} }"
paper_22c208a69be7,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895851730337794_10.1287%2Fmoor.19.1.211.fixed.md,10.1287/moor.19.1.211,On Harris Recurrence in Continuous Time,on harris recurrence in continuous time,Haya Kaspi; Avi Mandelbaum,kaspi,1994.0,"@article{Kaspi_1994, title={On Harris Recurrence in Continuous Time}, volume={19}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.19.1.211}, DOI={10.1287/moor.19.1.211}, number={1}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Kaspi, Haya and Mandelbaum, Avi}, year={1994}, month=feb, pages={211â€“222} }"
paper_1439b549735c,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895852481118209_10.1287%2Fmoor.16.2.390.fixed.md,10.1287/moor.16.2.390,Domain Contraction in Nonlinear Programming: Minimizing a Quadratic Concave Objective Over a Polyhedron,domain contraction in nonlinear programming minimizing a quadratic concave objective over a polyhedron,Lakshman S. Thakur,thakur,1991.0,"@article{Thakur_1991, title={Domain Contraction in Nonlinear Programming: Minimizing a Quadratic Concave Objective Over a Polyhedron}, volume={16}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.16.2.390}, DOI={10.1287/moor.16.2.390}, number={2}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Thakur, Lakshman S.}, year={1991}, month=may, pages={390â€“407} }"
paper_cf1b01863116,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895856113385474_10.1287%2Fmoor.21.4.946.fixed.md,10.1287/moor.21.4.946,Integrals of Set-Valued Functions with a Countable Range,integrals of set valued functions with a countable range,M. Ali Khan; Yeneng Sun,khan,1996.0,"@article{Khan_1996, title={Integrals of Set-Valued Functions with a Countable Range}, volume={21}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.21.4.946}, DOI={10.1287/moor.21.4.946}, number={4}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Khan, M. Ali and Sun, Yeneng}, year={1996}, month=nov, pages={946â€“954} }"
paper_c3d2639d1669,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895857552031745_10.1287%2Fmoor.24.2.383.fixed.md,10.1287/moor.24.2.383,"Random Sampling in Cut, Flow, and Network Design Problems",random sampling in cut flow and network design problems,David R. Karger,karger,1999.0,"@article{Karger_1999, title={Random Sampling in Cut, Flow, and Network Design Problems}, volume={24}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.24.2.383}, DOI={10.1287/moor.24.2.383}, number={2}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Karger, David R.}, year={1999}, month=may, pages={383â€“413} }"
paper_708fe6b8ac26,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895860538376193_10.1287%2Fmoor.6.4.485.fixed.md,10.1287/moor.6.4.485,Law of Large Numbers for Random Sets and Allocation Processes,law of large numbers for random sets and allocation processes,Zvi Artstein; Sergiu Hart,artstein,1981.0,"@article{Artstein_1981, title={Law of Large Numbers for Random Sets and Allocation Processes}, volume={6}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.6.4.485}, DOI={10.1287/moor.6.4.485}, number={4}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Artstein, Zvi and Hart, Sergiu}, year={1981}, month=nov, pages={485â€“492} }"
paper_26a999ea347e,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895866435567616_10.1287%2Fmoor.15.3.423.fixed.md,10.1287/moor.15.3.423,On the Maximum Degree of an LCP Map,on the maximum degree of an lcp map,"Walter D. Morris, Jr.",jr,1990.0,"@article{Morris_1990, title={On the Maximum Degree of an LCP Map}, volume={15}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.15.3.423}, DOI={10.1287/moor.15.3.423}, number={3}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Morris, Walter D.}, year={1990}, month=aug, pages={423â€“429} }"
paper_5e61901f2faa,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895872869629953_10.1287%2Fmoor.7.3.348.fixed.md,10.1287/moor.7.3.348,Finite-Degree Utility Independence,finite degree utility independence,Peter C. Fishburn; Peter H. Farquhar,fishburn,1982.0,"@article{Fishburn_1982, title={Finite-Degree Utility Independence}, volume={7}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.7.3.348}, DOI={10.1287/moor.7.3.348}, number={3}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Fishburn, Peter C. and Farquhar, Peter H.}, year={1982}, month=aug, pages={348â€“353} }"
paper_2383fe31eecb,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895874362802177_10.1287%2Fmoor.14.1.60.fixed.md,10.1287/moor.14.1.60,A Strongly Polynomial Algorithm for Minimum Cost Submodular Flow Problems,a strongly polynomial algorithm for minimum cost submodular flow problems,Satoru Fujishige; Hans R枚ck; Uwe Zimmermann,fujishige,1989.0,"@article{Fujishige_1989, title={A Strongly Polynomial Algorithm for Minimum Cost Submodular Flow Problems}, volume={14}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.14.1.60}, DOI={10.1287/moor.14.1.60}, number={1}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Fujishige, Satoru and Röck, Hans and Zimmermann, Uwe}, year={1989}, month=feb, pages={60–69} }"
paper_a3fd9568ed2c,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895876363485184_10.1287%2Fmoor.20.1.65.fixed.md,10.1287/moor.20.1.65,On the Value of Adaptive Solutions to Stochastic Scheduling Problems,on the value of adaptive solutions to stochastic scheduling problems,K. D. Glazebrook; R. W. Owen,glazebrook,1995.0,"@article{Glazebrook_1995, title={On the Value of Adaptive Solutions to Stochastic Scheduling Problems}, volume={20}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.20.1.65}, DOI={10.1287/moor.20.1.65}, number={1}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Glazebrook, K. D. and Owen, R. W.}, year={1995}, month=feb, pages={65â€“89} }"
paper_ee62b3541070,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895881618948097_10.1287%2Fmoor.7.3.410.fixed.md,10.1287/moor.7.3.410,Maximising Real-Valued Submodular Functions: Primal and Dual Heuristics for Location Problems,maximising real valued submodular functions primal and dual heuristics for location problems,Laurence A. Wolsey,wolsey,1982.0,"@article{Wolsey_1982, title={Maximising Real-Valued Submodular Functions: Primal and Dual Heuristics for Location Problems}, volume={7}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.7.3.410}, DOI={10.1287/moor.7.3.410}, number={3}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Wolsey, Laurence A.}, year={1982}, month=aug, pages={410â€“425} }"
paper_761312e7338d,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895882688495617_10.1287%2Fmoor.14.3.410.fixed.md,10.1287/moor.14.3.410,Sensitivity Analysis for Variational Inequalities Defined on Polyhedral Sets,sensitivity analysis for variational inequalities defined on polyhedral sets,Yuping Qiu; Thomas L. Magnanti,qiu,1989.0,"@article{Qiu_1989, title={Sensitivity Analysis for Variational Inequalities Defined on Polyhedral Sets}, volume={14}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.14.3.410}, DOI={10.1287/moor.14.3.410}, number={3}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Qiu, Yuping and Magnanti, Thomas L.}, year={1989}, month=aug, pages={410â€“432} }"
paper_f4f7c796aaf0,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895883305058305_10.1287%2Fmoor.10.4.527.fixed.md,10.1287/moor.10.4.527,Bounds and Heuristics for Capacitated Routing Problems,bounds and heuristics for capacitated routing problems,M. Haimovich; A. H. G. Rinnooy Kan,haimovich,1985.0,"@article{Haimovich_1985, title={Bounds and Heuristics for Capacitated Routing Problems}, volume={10}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.10.4.527}, DOI={10.1287/moor.10.4.527}, number={4}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Haimovich, M. and Rinnooy Kan, A. H. G.}, year={1985}, month=nov, pages={527â€“542} }"
paper_dc046641f3be,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895885137969154_10.1287%2Fmoor.6.3.387.fixed.md,10.1287/moor.6.3.387,Flows in Queueing Networks: A Martingale Approach,flows in queueing networks a martingale approach,J. Walrand; P. Varaiya,walrand,1981.0,"@article{Walrand_1981, title={Flows in Queueing Networks: A Martingale Approach}, volume={6}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.6.3.387}, DOI={10.1287/moor.6.3.387}, number={3}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Walrand, J. and Varaiya, P.}, year={1981}, month=aug, pages={387â€“404} }"
paper_5b7686bf5fb8,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895887918792704_10.1287%2Fmoor.22.4.998.fixed.md,10.1287/moor.22.4.998,alpha-Covex Sets and Strong Quasiconvexity,alpha covex sets and strong quasiconvexity,J. P. Crouzeix; J. A. Ferland; C. Z膬linescu,crouzeix,1997.0,"@article{Crouzeix_1997, title={α-Covex Sets and Strong Quasiconvexity}, volume={22}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.22.4.998}, DOI={10.1287/moor.22.4.998}, number={4}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Crouzeix, J. P. and Ferland, J. A. and Zălinescu, C.}, year={1997}, month=nov, pages={998–1022} }"
paper_67250c54b554,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895889806229507_10.1287%2Fmoor.6.3.437.fixed.md,10.1287/moor.6.3.437,Globally Convergent Algorithms for Convex Programming,globally convergent algorithms for convex programming,Eric Rosenberg,rosenberg,1981.0,"@article{Rosenberg_1981, title={Globally Convergent Algorithms for Convex Programming}, volume={6}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.6.3.437}, DOI={10.1287/moor.6.3.437}, number={3}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Rosenberg, Eric}, year={1981}, month=aug, pages={437â€“444} }"
paper_e85bf1c2171d,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895892897431552_10.1287%2Fmoor.21.1.1.fixed.md,10.1287/moor.21.1.1,Convergence of Interior Point Algorithms for the Monotone Linear Complementarity Problem,convergence of interior point algorithms for the monotone linear complementarity problem,J. Fr茅d茅ric Bonnans; Clovis C. Gonzaga,bonnans,1996.0,"@article{Bonnans_1996, title={Convergence of Interior Point Algorithms for the Monotone Linear Complementarity Problem}, volume={21}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.21.1.1}, DOI={10.1287/moor.21.1.1}, number={1}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Bonnans, J. Frédéric and Gonzaga, Clovis C.}, year={1996}, month=feb, pages={1–25} }"
paper_398ca4f30e8e,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895894923280385_10.1287%2Fmoor.8.3.435.fixed.md,10.1287/moor.8.3.435,An Axiomatic Characterization of Multistate Coherent Structures,an axiomatic characterization of multistate coherent structures,Wagner De Souza Borges; Fl谩vio Wagner Rodrigues,borges,1983.0,"@article{Borges_1983, title={An Axiomatic Characterization of Multistate Coherent Structures}, volume={8}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.8.3.435}, DOI={10.1287/moor.8.3.435}, number={3}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Borges, Wagner De Souza and Rodrigues, Flávio Wagner}, year={1983}, month=aug, pages={435–438} }"
paper_afeb2fb48623,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895899478294529_10.1287%2Fmoor.2.4.343.fixed.md,10.1287/moor.2.4.343,An Eccentric Barycentric Fixed Point Algorithm,an eccentric barycentric fixed point algorithm,Willard I. Zangwill,zangwill,1977.0,"@article{Zangwill_1977, title={An Eccentric Barycentric fixed Point Algorithm}, volume={2}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.2.4.343}, DOI={10.1287/moor.2.4.343}, number={4}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Zangwill, Willard I.}, year={1977}, month=nov, pages={343â€“359} }"
paper_a8254b194b52,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895903546769409_10.1287%2Fmoor.15.4.573.fixed.md,10.1287/moor.15.4.573,On the Cookie-Cutter Game: Search and Evasion on a Disc,on the cookie cutter game search and evasion on a disc,John M. Danskin,danskin,1990.0,"@article{Danskin_1990, title={On the Cookie-Cutter Game: Search and Evasion on a Disc}, volume={15}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.15.4.573}, DOI={10.1287/moor.15.4.573}, number={4}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Danskin, John M.}, year={1990}, month=nov, pages={573â€“596} }"
paper_c792c3873418,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895904851197953_10.1287%2Fmoor.19.2.341.fixed.md,10.1287/moor.19.2.341,An Adjustment Process for an Economy with Linear Production Technologies,an adjustment process for an economy with linear production technologies,Antoon van den Elzen; Gerard van der Laan; Dolf Talman,elzen,1994.0,"@article{van_den_Elzen_1994, title={An Adjustment Process for an Economy with Linear Production Technologies}, volume={19}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.19.2.341}, DOI={10.1287/moor.19.2.341}, number={2}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={van den Elzen, Antoon and van der Laan, Gerard and Talman, Dolf}, year={1994}, month=may, pages={341â€“351} }"
paper_4c347a77dd57,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895906864463873_10.1287%2Fmoor.3.2.126.fixed.md,10.1287/moor.3.2.126,On the Jacobian of a Function at a Zero Computed by a Fixed Point Algorithm,on the jacobian of a function at a zero computed by a fixed point algorithm,Michael J. Todd,todd,1978.0,"@article{Todd_1978, title={On the Jacobian of a Function at a Zero Computed by a Fixed Point Algorithm}, volume={3}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.3.2.126}, DOI={10.1287/moor.3.2.126}, number={2}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Todd, Michael J.}, year={1978}, month=may, pages={126â€“132} }"
paper_2118c9cf5edb,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895907594272768_10.1287%2Fmoor.24.3.619.fixed.md,10.1287/moor.24.3.619,"""Cav u"" and the Dual Game",cav u and the dual game,Bernard De Meyer; Dinah Rosenberg,meyer,1999.0,"@article{De_Meyer_1999, title={“Cav u” and the Dual Game}, volume={24}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.24.3.619}, DOI={10.1287/moor.24.3.619}, number={3}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={De Meyer, Bernard and Rosenberg, Dinah}, year={1999}, month=aug, pages={619–626} }"
paper_cbeb26faa99c,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895913919283200_10.1287%2Fmoor.1.1.28.fixed.md,10.1287/moor.1.1.28,"Minimum Graphs of Specified Diameter, Connectivity and Valence. I",minimum graphs of specified diameter connectivity and valence i,Victor Klee; Howard Quaife,klee,1976.0,"@article{Klee_1976, title={Minimum Graphs of Specified Diameter, Connectivity and Valence. I}, volume={1}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.1.1.28}, DOI={10.1287/moor.1.1.28}, number={1}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Klee, Victor and Quaife, Howard}, year={1976}, month=feb, pages={28â€“31} }"
paper_1e5348ab53d4,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895914128998402_10.1287%2Fmoor.22.1.202.fixed.md,10.1287/moor.22.1.202,A Robust Control Framework for Option Pricing,a robust control framework for option pricing,William M. McEaney,mceaney,1997.0,"@article{McEneaney_1997, title={A Robust Control Framework for Option Pricing}, volume={22}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.22.1.202}, DOI={10.1287/moor.22.1.202}, number={1}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={McEneaney, William M.}, year={1997}, month=feb, pages={202â€“221} }"
paper_54711757159b,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895919959080960_10.1287%2Fmoor.18.2.486.fixed.md,10.1287/moor.18.2.486,Transform-Free Analysis of M/G/1/K and Related Queues,transform free analysis of m g 1 k and related queues,Shun-Chen Niu; Robert B. Cooper,niu,1993.0,"@article{Niu_1993, title={Transform-Free Analysis of M/G/1/K and Related Queues}, volume={18}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.18.2.486}, DOI={10.1287/moor.18.2.486}, number={2}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Niu, Shun-Chen and Cooper, Robert B.}, year={1993}, month=may, pages={486â€“510} }"
paper_5c6fa387e704,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895922588909568_10.1287%2Fmoor.16.1.1.fixed.md,10.1287/moor.16.1.1,Single-Machine Scheduling Polyhedra with Precedence Constraints,single machine scheduling polyhedra with precedence constraints,Maurice Queyranne; Yaoguang Wang,queyranne,1991.0,"@article{Queyranne_1991, title={Single-Machine Scheduling Polyhedra with Precedence Constraints}, volume={16}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.16.1.1}, DOI={10.1287/moor.16.1.1}, number={1}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Queyranne, Maurice and Wang, Yaoguang}, year={1991}, month=feb, pages={1â€“20} }"
paper_9861de234668,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895929366904832_10.1287%2Fmoor.17.4.921.fixed.md,10.1287/moor.17.4.921,The Optimal Reward Operator in Negative Dynamic Programming,the optimal reward operator in negative dynamic programming,A. Maitra; W. Sudderth,maitra,1992.0,"@article{Maitra_1992, title={The Optimal Reward Operator in Negative Dynamic Programming}, volume={17}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.17.4.921}, DOI={10.1287/moor.17.4.921}, number={4}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Maitra, A. and Sudderth, W.}, year={1992}, month=nov, pages={921â€“931} }"
paper_807d26f900b4,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895933586374658_10.1287%2Fmoor.23.4.983.fixed.md,10.1287/moor.23.4.983,On Computing the Nucleolus of a Balanced Connected Game,on computing the nucleolus of a balanced connected game,Tam谩s Solymosi; Harry Aarts; Theo Driessen,solymosi,1998.0,"@article{Solymosi_1998, title={On Computing the Nucleolus of a Balanced Connected Game}, volume={23}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.23.4.983}, DOI={10.1287/moor.23.4.983}, number={4}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Solymosi, Tamás and Aarts, Harry and Driessen, Theo}, year={1998}, month=nov, pages={983–1009} }"
paper_fc227f521205,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895936660799489_10.1287%2Fmoor.17.1.1.fixed.md,10.1287/moor.17.1.1,Monotonicity in Generalized Semi-Markov Processes,monotonicity in generalized semi markov processes,Paul Glasserman; David D. Yao,glasserman,1992.0,"@article{Glasserman_1992, title={Monotonicity in Generalized Semi-Markov Processes}, volume={17}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.17.1.1}, DOI={10.1287/moor.17.1.1}, number={1}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Glasserman, Paul and Yao, David D.}, year={1992}, month=feb, pages={1â€“21} }"
paper_cab6a6ad76de,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895939944939520_10.1287%2Fmoor.15.1.33.fixed.md,10.1287/moor.15.1.33,Distributed Computation for Linear Programming Problems Satisfying a Certain Diagonal Dominance Condition,distributed computation for linear programming problems satisfying a certain diagonal dominance condition,Paul Tseng,tseng,1990.0,"@article{Tseng_1990, title={Distributed Computation for Linear Programming Problems Satisfying a Certain Diagonal Dominance Condition}, volume={15}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.15.1.33}, DOI={10.1287/moor.15.1.33}, number={1}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Tseng, Paul}, year={1990}, month=feb, pages={33â€“48} }"
paper_f605fdcd3750,mathematics_of_operations_research-鍓湰,mathematics of operations research,mathematics_of_operations_research-鍓湰/864_811895945200402433_10.1287%2Fmoor.8.1.15.fixed.md,10.1287/moor.8.1.15,A Light-Traffic Theorem for Multi-Server Queues,a light traffic theorem for multi server queues,David Y. Burman; Donald R. Smith,burman,1983.0,"@article{Burman_1983, title={A Light-Traffic Theorem for Multi-Server Queues}, volume={8}, ISSN={1526-5471}, url={http://dx.doi.org/10.1287/moor.8.1.15}, DOI={10.1287/moor.8.1.15}, number={1}, journal={Mathematics of Operations Research}, publisher={Institute for Operations Research and the Management Sciences (INFORMS)}, author={Burman, David Y. and Smith, Donald R.}, year={1983}, month=feb, pages={15â€“25} }"
